AUGBL,AUGCP,AUGDT,BDIF2,BDIFF,BELNR,BSCHL,BUKRS,BUZEI,DMBTR,FCSL,FDTAG,FDWBT,FKONT,FWBAS,FWZUZ,GBETR,GJAHR,HWBAS,HWZUZ,KOART,KOKRS,KURSR,KZBTR,LWBTR,LWSTS,MANDT,MWSTS,PSWBT,PSWSL,QSSHB,RFCCUR,SHKZG,TXBFW,TXBHW,TXDAT_FROM,TXGRP,VALUT,VORGN,WMWST,WRBTR,ZUONR
,00/00/0000,00/00/0000,0.00,0.00,1500000366,50,US00,001,"1,358.80","1,358.80",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,358.80",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"1,358.80",20260601
1500000366,06/01/2026,06/01/2026,0.00,0.00,1500000366,25,US00,002,"1,358.80","1,358.80",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,358.80",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"1,358.80",
,00/00/0000,00/00/0000,0.00,0.00,1500000367,50,US00,001,"2,277.00","2,277.00",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,277.00",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"2,277.00",20260601
1500000367,06/01/2026,06/01/2026,0.00,0.00,1500000367,25,US00,002,"2,277.00","2,277.00",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,277.00",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"2,277.00",
,00/00/0000,00/00/0000,0.00,0.00,1500000368,50,US00,001,809.60,809.60,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,809.60,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,809.60,20260601
1500000368,06/01/2026,06/01/2026,0.00,0.00,1500000368,25,US00,002,809.60,809.60,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,809.60,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,809.60,
,00/00/0000,00/00/0000,0.00,0.00,1500000369,50,US00,001,965.76,965.76,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,965.76,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,965.76,20260601
1500000369,06/01/2026,06/01/2026,0.00,0.00,1500000369,25,US00,002,965.76,965.76,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,965.76,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,965.76,
,00/00/0000,00/00/0000,0.00,0.00,1500000370,50,US00,001,"1,542.25","1,542.25",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,542.25",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"1,542.25",20260601
1500000370,06/01/2026,06/01/2026,0.00,0.00,1500000370,25,US00,002,"1,542.25","1,542.25",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,542.25",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"1,542.25",
,00/00/0000,00/00/0000,0.00,0.00,1500000371,50,US00,001,683.23,683.23,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,683.23,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,683.23,20260601
1500000371,06/01/2026,06/01/2026,0.00,0.00,1500000371,25,US00,002,683.23,683.23,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,683.23,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,683.23,
,00/00/0000,00/00/0000,0.00,0.00,1500000372,50,US00,001,"2,637.00","2,637.00",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,637.00",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"2,637.00",20260601
1500000372,06/01/2026,06/01/2026,0.00,0.00,1500000372,25,US00,002,"2,637.00","2,637.00",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,637.00",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"2,637.00",
,00/00/0000,00/00/0000,0.00,0.00,1500000373,50,US00,001,"1,588.08","1,588.08",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,588.08",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"1,588.08",20260601
1500000373,06/01/2026,06/01/2026,0.00,0.00,1500000373,25,US00,002,"1,588.08","1,588.08",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,588.08",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"1,588.08",
,00/00/0000,00/00/0000,0.00,0.00,1500000374,50,US00,001,"1,462.50","1,462.50",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,462.50",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"1,462.50",20260601
1500000374,06/01/2026,06/01/2026,0.00,0.00,1500000374,25,US00,002,"1,462.50","1,462.50",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,462.50",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"1,462.50",
,00/00/0000,00/00/0000,0.00,0.00,1500000375,50,US00,001,"1,627.50","1,627.50",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,627.50",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"1,627.50",20260601
1500000375,06/01/2026,06/01/2026,0.00,0.00,1500000375,25,US00,002,"1,627.50","1,627.50",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"1,627.50",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"1,627.50",
,00/00/0000,00/00/0000,0.00,0.00,1500000376,50,US00,001,"2,187.36","2,187.36",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,187.36",USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,"2,187.36",20260601
1500000376,06/01/2026,06/01/2026,0.00,0.00,1500000376,25,US00,002,"2,187.36","2,187.36",00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,"2,187.36",USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,"2,187.36",
,00/00/0000,00/00/0000,0.00,0.00,1500000377,50,US00,001,942.31,942.31,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,S,NA00,0.00000,0.00,0.00,0.00,204,0.00,942.31,USD,0.00,USD,H,0.00,0.00,00/00/0000,000,06/01/2026,RFBU,0.00,942.31,20260601
1500000377,06/01/2026,06/01/2026,0.00,0.00,1500000377,25,US00,002,942.31,942.31,00/00/0000,0.00,000,0.00,0.00,0.00,2026,0.00,0.00,K,NA00,0.00000,0.00,0.00,0.00,204,0.00,942.31,USD,0.00,USD,S,0.00,0.00,00/00/0000,000,00/00/0000,RFBU,0.00,942.31,
